start	end	text
40000	41000	"great adventure, yet one that was laughed at, ridiculed, and evc:r roke of as a ""folly"". Herc w a small group of men sc rchin3,or what lay beyond the known. endeavor­ mg to unfold the mysteries of lands that wer not supposed to ex1. All they had ere three small hips laden with provisions that estimated would last the joum. The seas were infested with monsters, ·he skeptIC said, and the world was flat with a dropping off place. Columbus proved ' fallaue to be wront, when he bnded in the West Indies. The years d1re<.tly ahead of us 111 sec ht:r great adventure such as this. A group of men wL!l usemble in a tertain d ated place, dunb into their ship, a 1p vastly different than that of Columbu time. Thu ship will be a rocket shop, and 1t occupants will shoot off into the \ of space to find ne orlds, new pcoplet and ri,w frontiers. They will be laughed at, they be ridiculed, and the hole thing will be called th<. greatest ""fo, on earth, but w1 l be uch? Time h.u proven that impossibilines become realitie automobile, t atrpla.ne, ra.cii, te~ tcle-graph. tel ion, and the mg of the atom are de proof. All I po 11 lxheves,-and ltever! Tht my cries of space have 1 mate, most p<:orlt I.wh. One need not be momer to gaze in awe at t t wh1CI unfolds beto,, eyes as we gau skyany clear night. vastness of space i. d1 ex a,n, even for astrono~rs. When distances -n of it is simpler for k r icn I the term ""hght year, than miles. The f celestial bodies SU$pa1 n f like our own earth are unknown. The re from millions on up. But My r m just that-guessc. ho make our home on,1. 1 c,ri r of matter, the eyes of space, cannot be na,, h to think that intel11gen1 lite ex1\h only here. Those who believe that there I ~ tor everything wh1th har1 ns, should agree th,1.t rhese m1!11ons of bodies m Pe more of a purpo,l th.i. n 1u,t twinkling brightly on a dear night. Pul,li,lit,l quJ.rtt·rlr by Allx rt K. Brnder, Editor. M.i.x Krengel, Associate Editor, Printed by Rd1.1.blc: Pre ·. Bridgepoti ( 0111 ub)cription Prtle four t)sues, to member~, SI 00 to non mtmbcrs, 1.10 per yc:.i.r lnJJ\,du.ti copies.3'5 Extlus1ve public.a.tton of the IFSB. PO lk, 2 11, Bridgerort 2, Conn. U.S A Send all news and articles to this addre~s - SCIENCE FICTIO NEWS V1< tor Root, Illinois Rep. of IFSB, lw l n of tape relOrders or wire re-.'>Omt Science-Fiction mags for sale, or f rec lOr r Join T.R.I. (Ta~"
41000	42000	"-respondence in ex, hange. He is selling them for a <Lil Int uonal. Send your voice to your cor­ fee Write to IFSB for address. respondents) 3488-22nd St., San Fra.n­ The DECEMBER, 19'.i2, issue of lt J 10, Calif. 11 1gazme is a mu.st to all IFSB &.md officer. It contains a.n article ORDERLAND SCIEN CES RE­ 11 I uller, entitled, ""Let' Get Sl.ARCH.ASSOCIATES located at 3524 About the Saucers A complete A f..ms Ave., San Diego 16, California,,ron of the rnud ent of the scouun.s:11a:. v.ould like to have IFSB members join Je nhcd in our J.i.nuuy issue, is dlJ( their society. ·1th a picture ol the s outmaster. B­ Many new Science Fiction Mags are hit­ < RIH E TO ~ATE MAGAZINE AND tmg the newsst.ind and some are good f· EP l p ro DATE ON TH.. hile others are the usual run. A few of AU( LR~ \X rate ti ico6 Dem rste r Str the hetter ones are: Top in SF; Science h J'l,tOn, Iliar - 1 F1ct1on Quarterly.ind F.i.ntastic. N t Pocket Hook on Stands Dell N o 627, When \\ I Collide by P~ Two good S-F books: "" Robots Have No ~'yl1t and Ed.... Bilmer. POlket fails "" by Lewis Padgett and ""Player Pi­ '\lo 90S ""New Tale, of Space and Time"",.ino"" by Kurt Vonnegut. Both humorous 1 R vmond J. Healy. line Tiu 1.., to Ray Pi for our I r in The officers of IFSB are pL10ning on is­ rhc: December t\Sue of - Other W ming a 12-p.ige booklet sometime next rk Puhl1,hin~ Co.. 806 Dempst year with a rnmplete record on all saucer Fv.111-to11, lllino,. Let \, ubscribe. reports that they now have collected. This 1 'I\\ BOOK BY VIKING PRESS fx>oklet will not be,1 regular issue of Al rn, the Space Front1er"", edited by Space Review "", but.1 separ.i,te issue and Cornd1u, Ryan, $3.9'.i, Viking, Ne York ill sell for '.iOc to everyone. Our Presi­ lent, Mr. Bender, will rite the foreword RANDOM HOUSE HAS DO IT with comments throughou t by officials of A(,AIN WITH ' By pate Ship < the IFSB. The booklet will be entitle d: IFSB Moon·. written by Jack CoAA1n, and REPORTS ON THE SAUCERS If inter­ Fletchu Pratt, foreword by Willy LC) $1 ested, write! IF CE FICT ION NEWS-U l TER, We would like members and officers to b) our Counul Member, "" Bob'"" Tucker, nd in snapshots of them~lves so that P.O Bux..,1 '. Bloommgton, 1111001\.,; hen the time comes for u to print pK· THE Ul\,I TED ~I ATES R00-..1 f SO­ ires in Space Review, we will have the ( [[1 Y, Bux 29, Glen Ellyn, Ill"
42000	43000	"1r 11s.,hotos available. Holly v. ood 1s rnmmg our two MENTION 'SPACE REVIEW "" when good n ov,e.., ""W.ir of the W or1 i.ind nting to any of above mentioned pub­ --11,c: ( 0n9 ue\t of Space"". ations ~Al'< ER REVIEW, b)' Elliott Rock This J'-f,:l wall he di mu1JteJ in future: more,~ mc:mlx r of our Counci l.P O Box,u<.,,.ind.... i11 tx· n.:p laccd by.1rta.ln o, t IH, \X.di \ 1 'it.1t1on, New York ''I, N.""\,.w, er,.. - ). - 6 SPACE VIEW ""MY T ORY"" by lFSIMeMbers, THEORY NO. {r-.Subm1tted by BARBARA KNORR, Member from Connecticut Everybody seems to bchcvc that the ""saucers"", whatever they arc, come from this Solar ystcrn. I do not believe y other planet but ours can support intelligent life Per­ haps plant life, but not human. I do believe that if our planet can upport life, why not other planets in other Solar Systems. I do not believe that these people, to destroy u.s because if they had they could have done so long ago. Also, how ~ know that th thlngs we. e.ire not beings themselves. THEORY NO. 7 ubmitted by Represent e LOUIE MASONICK., JR., of Minnesota My theory is one most IFSB mcmbcn to have. First, I believe they are from another planet. AU those stars must have 10mtthing going around them. All those celestial bodies must be up there for some ru1on, ~ ides to look at. Then, also, they may even be from our Solar System. I do not think an official agenl) our government should come out and saywe do not know what they are and wheth or ot they are a menace."" The best way to reveal the objects would be through dubs Ii, he IFSB. I do not believe that they are a menace. I think there 1s intelligent life on th 1nd that they are just observing u.s THEORY NO -Submitted by Rq ntat1ve ALA1' RIEVMAN of Connecticut My theory o the origin of the >in,._ saucers' 1s that thev are finite!) real.ind arc from one of the planets of our So. ·y r m. I do not bdiev that they are from one of the other Solar Sy tems. These ""neighl "" probably thought that our planet could not have mtell1,gent life upon it, but with th t atomic explo,on th ) may have ch.inged cht:ir mmd ure that they are not fr rth because if they were ours it would be impos­ s1bl 1t quiet and 1f they weron.i foreign government they wouldn't be flying ov red States. They would r being h down and their secret revealed to us. THl Y NO. 9-Submitted by Repr, nt VICTOR ROOT of Illinois theory"
43000	44000	"is that the ""flying manned shirs controlled and operated by intell. nt creatures who are scoulm r J They wil not try to make contact with us for 1,any reasons. One is that.ulike and emotional. Another is that we have d1 ases which may harm or m Some day when we reach out and touch the planet we may meet them. A f ntcl I tnt creatures other than oursdves, cert.unly does exist. I H ORY NO. I O-Subm1tted h T AZER. Member from California I thank that the ""flying sauu:r from the..olar system of ALPHA or PROXIMA Cf NTUARI. Mo t likely the 3rd ur - h planet. ll, planet,~ probably.i.bout 4000 miles in J1amettr.ind two-third, J5 big a th earth. Somo other reasons are that Ccntauri is too far d1~tant for obsen ation of uch.l mall body.l a planet. This star i - of about the sam size and the,ame spertr.1I, I\J -GO J. rht Sun. Editor's Note: WOW! /11/ theor,e, becoml!!he pmp rly of tri.B a11d ca1111ol be ret11med. HIGHLIGHTS ABOUT REPRESENTATIVES DICK CAMPBELL, Rep. Indiana-Rep. Campbell has written us many interesting letters and aided in making his home town of Franklin the only city in the world with the most IFSB members. At present it totals over twenty. He was assisted by Mr. Louis Frahm, and Mr. Jack Moore of that place. * * os RONALIL> ALBERT, rep. Ontario, Canada-Will be appointed Representative of CANADA AT LARGE. Doing a fine job. Would like more Canadians to join club. * * @ VIC TOR ROOT, Rep. [Hinois-One of our mest valuable representatives. He has s (Rs nu reparing a map of the United States showing the places where saucers be gihted He is quite a too; see his peem in this issue. Mr. Root presented the [FSB us saucer map. We are proud of it We are sorry to say that Mr. Root may o California in the near future. It will be very hard to replace such an 7 * + ADDUS, Rep. Kentucky. -Obtained two new members for IFSB, One of Mrs. Glenn C. Fuller, saw a flying saucer. Her report will be in our next Review"". Mr. Broaddus +s spreading the word about IFSB. e * CHANAN, Rep. lowa-Otptained a new member, and has clippings she ini in to IFSB. * * s PRAGUE, Rep. Wisconsin--Gail is quite the cartoonist. She sent in a cartoon really Poni the International Staff roll off their chairs. She showed the parlor 1 home with the front door open, a strange looking creature had walked in the door ng mw dy tracks on the floor. Outside can be seen a saucer parked on the lawn. A housewife approaches"
44000	45000	"the creature amd this is what she says: ""I don't care where you re from. Look at my clean rug."""" She also sent us a fine poem that appears in this issue. Gail obtained a new member for us also. She sure is showing fine interest Ls * * ALLAN LEVINSKY, Rep. Maine--Claims that very few people are seeing saucers in Maine. Is doing his best to get people interested in IFSB. * * * ROBERT R. RITTER, Rep. Tennessee--Chalks up another member for IFSB. bs * * LUIS LUHRING, Rep. Puerto Rico--Mr. Luhring has sent us numerous clippings from Puerto Rico about saucers. He plans to get as many people as possible to join IFSB. He says that the interest in saucers is as great in Puerto Rico as anyplace else. ee, S. L. DAW, Rep. Washington, D.C.-We are happy to have for our representative in Washington, D.C., the first member of the clergy, Reverend Daw. Mr. Daw, as he prefers to be sited by club members, is doing great work for IFSB. We are anxiously awaiting to see his actual photos of saucers, that he took himself we * * RONALD KINNEAR, Rep. New York-Took upon himself to advertise in his own state and had 50 post cards printed and plans mail them out, in his state, * * we not getting any reports from so» f our Representatives. Ut ty absolutely hal we hear fy ml YOu, plea edo your best to get those monthly reports rall- YP) E DIRECTORY OF REPRESENTATIVES The following are additional represemtatrwes since our last publication. BRITISH REPRESENTATIVE-Edgar L. Plunkett, 71 Chedworth Rd., Horfield, Bristol 7, England; Assistant Representative for Britain--Denis Plunkett PUERTO RICAN REPRESENTATIVE-Luis Luhring, Box 23, Punta Santiago COLORADO-Verna M. Hampton, 4245 Alcott St., Denver MAINE--Allan Levinsky, 59 Atlantic St., Portland MISSOURI--Ralph Hetzel, 6 Scarsdale, St. Lowss 17 NEW JERSEY-August C. Roberts, 443 Ogden Ave., Jersey City NORTH CAROLINA-David T. Benton, Box 430, E.C.C., Greenville OHIO-Robert © 'Shnelle, Sr., 714 McMaken Ave., Cincinnati OREGON-.G. | McColly, 524 Jersey St., Siwerton DISTRICT OF COLUMBIA-Rev. § L. Daw, 5119--7th St., N.W., Washington WEST VIRGINIA-Gray Barker. fhox 981, Clarksburg tbove names will not be pubisied again. Additional names in future issues Anyone that wishes to correspona with other members will please send us permission to print your name and address so that others will know that you desire correspondence. We do not publish lists of our members names and addresses without permission from them.. LET'S LOOK AT THE MAGAZINES READERS DIGEST FOR JULY 1%: -Two articles ""Have We Visitors frorn Space,"" and 'Flying Saucers-New in Nase Only."" RUE MAGAZINE, SEPT 19%: The Flying Saucers and the Mysterious Little Men."" OCT. 1952-''We Flew Above"
45000	46000	"Flying Saucers."" 1952-""'What Radar Tells About Flying Saucers.' MAGAZINE, OCT. 20, 1952-''Moonbound,"" Page 18. ER'S, OCT. 18, 1952- Man on the Moon."" xT. 25, 1952-''More About Man on *s« Moon."" Pi, MAGAZINE, NOV. 1952-""'How Do Seucers Fly?"" SIR MAGAZINE, DEC. 1952-''Flying Saswers and the Air Around Us."" MR. MAGAZINE, JAN. 1953-''Is Washengron Afraid of Flying Saucers?'' MAN TO MAN MAGAZINE, JAN 1/953 Flying Saucers Are Not New."" THE MYSTERY OF OTHER WORLDS REVEALED-A Fawcett Book No. 166. Exeet A tour star edition--one of the finest to date in the pulp line. Cost 75c. We ad all saucer-minded fol} 't this magazine. It is only once in a great while the publisher puts out ne publication, Contains news of Space Travel; Fiyeng Saucers; and Rocket pment T bese MmAapazineés Adve in tft LIBRARY a pari of Our collection. W e will send written information to anyone have questions on above magazines. Coming in April SPACE REVIFETM SAUCERITIS' by John Armitage of England. An article th vill make you really THINK! A COMPLETE LISTING OF ALL OF OUR OFFICERS AND COUNCIL MEMBERS SPACE REVIEW 9 TO ALL MEMBERS Of THE I.F.S.B.­ GREETINGS FROM ENGLAND Capt. Edgar l.,tur,kett, B Rep,-sentative Are we on the verge of a breath-taking discovery~ Yes, I believe we really are! To 9uote Captain Eddi Rickenbacker, ""Too many good men have seen Flying Saucers for u to dismiss them lightly as hallucinations."" The n'inet~nth and twentieth centuries ha e produced a number of astonishing dis­ l°O\ enes notably the dreaded atom bomb, and al has had to discard in many cases pre- ',ou ly held convictions such as that ·· tter is in ructible"". F. ven the verage laymm tod, ue to incr educational facilities, and access to l,ter.&ture of all kinds, h.1 very good idea that in all its forms consi ts of ""energy"", \nd hat this energy somehow links bl le to soil torm of pulsating oti>ital structure like unto th universe, but on tnfinitcsima..lly smal,cale. Therefore, it is--to me at least- (1u11 hd1evable that it 1\ ible that mewhe something-someone - has solved the r <ldle of this energy, etheric, ele<.1rom netic, 11 it what you will. Having progressed '° fu. 1t follows that given elements ap ble of hstanding immense stresses and strains, rrorut,on of what has become kno Tl as t ""Flying Saucer"" becomes a possibility. l,;1101:1. n that between the un Moon, and Earth, and presumably between other n-er r im ury a.nd possibly 1r r ellar bodies re exists magnetic Imes of force, thus 1t ""° orm of &.1rcraft or r has control the means of attraction and repulsion, these I n of fo~ which b way never t one another, would"
46000	47000	"form the perfect high along wha h to tra t the speed of t, and probably very much faster. It would I o account for the cap.!1 ty of th~ so-<. ""saucers"" to accomplish right-angled usmuch that these kno n magnetic wa emanate in all directions. Therefore, nt of view of the AVerage thinking,nan in the street, I say, "" I believe the r - st. and th t the coming y - w'ill vindicate such men as Captain II. Kenneth Arnold, a I ountl Iler pttrs in this field."" In rnndusion, may I.i to all IFSB members at ne and t road, rry on t-he.good work, and.1.bove all, fo not be disappointed, disLO r.tged or i de ~ the jeers.nd,n n of the ignorant so-called majority."" TI1e best of everything for the ew Y r ab E. L Pu ETT Your ater ly, MYSTERIOUS CRAFT OUT TH E by Gall Sprague Out of the dark. mysterious, depth of by Vidor Root space, Out m pale lie my desun Came strange looking craft at.& trc.-m n Out there, beyond the clouds; dous pa.c Their course WiiS true, the third piane· Where winds have not yet!>!own, lrom the un, Where man has not yet,l?(lllC. I h 1r order Don't return until your tas That' s where I long to roam 1, done Do n hey descended; some got out Out in,pace li es my de tin} "" B back in 24 hours,"" the comm.rnder Out there, among the sta.r, told the scout. Tim went fast, all returned. Where night 1s tore\'cr ruling, Off went the craft. bearing all hey'd W litude h soothing, learned. Th.i h fl I 10111'( to ro1m. The decirn>n wa~ reached, never ag tn, O n th"" sm.dl planet they'd ever!ind G he r,lup, \X' ar,, corruption, prqudice and!:r ed, To l h,11 rytrip., i.1de th,, the wor~t of all planet,,\II lJ..!reed Out t l<.1 111011,c the,t.tr,. SAUCER SIGHTINGS 8Y IFSB MEMBERS Exclusive! From Franiktin, leciema and Surrounding Towns in the skies to the southeast as strange objects. Their flight wa varacter, The following ts com an Jack W. Moore and rtment on Monday mori by policemen, civilian a itying all proper authorities o! herwise. The report is as follows in the two smaller objects The ght. Its pattern of flight seemed ack of the two smaller objects wn, one being an orange hue be in a dog fight all their ade turns of 90 degrees and Ls ll cing up and down as if [he objects m: single sorties to the south nediately into view again, joining the other Ow OF turns; 1 spins. We estimated their height at approxihile their spe aried from an estimated"
47000	48000	"1400 miles per hour to an per hour. | n 1a pair of binoculars @ was almost an impos any exact shag ther than that they appeared to be round and flat were observed for a pemod of four hours and fifteen minutes. Dawn und all stars had gone around 5:00 am. At 5:03 a.m. rt was bright day ree objects were still viseble. Their color did not change in daylight the larger of the thre cts was joined by the two smafler anes; the smalle: a time disappeared » the larger, he orange, then the red. After | wo sma t moved i he west out of sight. The rger took xactly i) seconds. nesota adoutl H and when © fOr EXCERPTS FROM A SUMMARY OF A FIVE-YEAR FLYING SAUCER INVESTIGATION By George D. Fawcett, International Council, IFSB | have just decided to stop investigation that I began a little over five years on most fascinating mysteries of modern temes, that being the well known 'Flying er phenomena. Since the sumener of 1947 when the first saucer scare broke out in United States, I have spent much of my tim, money and energy seeking a solution ddie. While carrying on my private investigations I was able to interview several ners, scientists, pilots and guided missile experts, who had spotted these saucers had been investigating or studying these strange objects. In addition to these have talked to many eye-witnesses whe had sighted these objects throughout 'tates and have mailed questionnaires out to many others. ' bulletins and scrapbooks on the saucers for the past five years, and while | wrote a six-page pangeee ewtitled ""The Flying Saucer Phenomena"" eachers, and classmates. | have lectured to several groups in Lynchburg. interested im this phenomena from the very first, my sighting of an ke globe which eh for four minutes over the Lynchburg College adbuilding in Lynchburg, Virgemia, om the morning of July 6, 1951, has ininterest threefold simee then. That is ewe of my reasons for stopping my inves- It's really too big a job for one person te handle. We must realize that we are vith a phenomena that 1s as famtast as @ 1s fascinating. Many of the reports that thle to gather in my collection tend to back this statement Some recent thoughts about the ""flyeg saucers' are that perhaps there will be some indings soon, This doesn't seem too ved om that these flying saucers are still being seen everywhere, for longer periods of and in groups instead of alone, as well as Df ports of huge saucer or rocket sti» Them, too, they seem to come and go at will, ns being stationed as satellites themse"
48000	49000	"'| that our government mwust ki omething about these saucers because in my this very moment the United Seetes Gevernment is carrying on an educational egarding interplan avel uur -antry. Perhaps space ships from other ire already here! At amy rate, whether fey are trying to prevent religious conrsy or panic or for any othe ves which they might have, our government is still denying, suppressing ating *eperts at imtervals for some reason. ardless, the future will tell! In closing, I'd like to use a favorite phrase of Charlie Lynchburg College student who said, ""things are really looking up."" I wonder ings aren't looking DOWN, too; Sooner or later we're bound to find out, and 1 say 1s, 'the sooner, the better,""' re] YITOR'S NOTE: Mr. Faweett's discussions and opinions will be found in future space Review. AND OFFIC I interested in receiv t la "" ul SB"" engraved on a bye ested in; ider these emblems showing 1: pr } ipproximately $1.00 WE WANT ¥OU TO MEET EDGAR L, PLUNKETT, BRITISH BEPRESENTATIVE-Born at Bristol, Glos., England, on December 26, 1903. Covered sant parts of the world as a radio operator at sea from 1922 to 1936, including the U S.A. notably New York, Boston, Baltimore, Norfolk, Newport News, Tampa, Mobile. aed many other ports. Has many interesting memories of the prohibition days, the gangster era, Jack Dempsey, Babe Ruth, Lou Gehrig and other notable inghlights. Has weeked for many years for Anglo-American friendship and still corresponds with fricmeds heer un U.S.A. Was called to service in 1939. Was rescued from Dunkirk Beac hes by the Premeh Destroyer L'Incomprise on June 1, 1940 Went to Middle East in 1941, and served (ietmggh three Western Desert Campaigns with the British 8th Army. After fall of Tumte wie commissioned in Palestine and was then posted in Egypt. Returned to England at tp eed of the war after four and a half years service overseas ag a Captain. Now emplesed ty his original firm as a clerk. He has a wife and three children, the: wages are Denis 21, now with the RAF, Diana 18, and Michael 14. Hobbies are writing ood reading and other journalistic yearnings including poetry, plus an unabated desire a travel, Since the formation of Civil Defense a year or so ago, he has become a qualified wstructor and lectures three evenings weekly to industrial personnel. Mr. Plunkett has shown great intese# in IFSB activities and will without a doubt prove to be our most valuable foreign repetsentative AssociaTe Eprror (Next Issue April 1, 1953) = -- Oo --- ee ------- - Return Postege Guaranteed Mr. Sooert D. Wolf 19 N. Forsyth St. UN1'f.ED STATES DEPARTMENT OF JUSTICE FEDERAL"
49000	50000	"BUREAU OF INVESTIGATION In Reply, Please Refer to American Embassy File No. 1, Grosvenor Square London, w. 1 COURIER Date: February 17, 1953 To: Director,:FBI From: Legal Attache a.\ \ft 7 London, England 1 11 Subject: ("") FLilNG SAUCERS"" I r / Major E. P. Walkers, Provo Marshall at the u. S. Air For ce Base at Mil denhall, Engl and, telephonically contacted writer on February 14, 1953, regardin g the new or revived interest i n ""flyin g sauce rs. 11 He stated he did not have any new information to report but did know of an incident that took place severa l years ago and which the Bureau may desire to check. This incident, according to Maj or Walkers, concerns an article or story on ""flyi ng sauce r s "" which appeared in a small newspaper w:ith limited circulation in the Township of Jeffersonvi lle, Delaware Township, Sullivan Count y, New York. He was unable to recall the name of the newspaper but was certain it is the only one publ ished in that area. The story appeared in one of the early 1947 issues or in one of the issues during the l ast three months of 1946. It was ) written by a member of the u. S.Armed Forces and of significance is the fact that subseque nt issues failed to follow it up by carrying additional stories on ""flying saucers. "" Also significant is the fact that it appeared in a small and practically unknown newspape r. Major Walkers st ates he is merely reporting this for what i t may be worth and is being forwarded to the Bureau for any action considered appropriate. - RUC - ~ -·.\ NOILGSS NOSIVE geo p Fe, RECORDED ""2d ee TO: ay SPRY March 6, 1953 Direetor of Spectal Investigations Department of the Atr Force LALO The Pentagon John Edgar Hoover, Director FLYING SAUCERS The following information has been received by this Bureau from tts representative in London, England, concerning the captioned matter: Major Ee Pe Walkers, Provost Warshal, Ue. Se Atr Force Base, Mildenhall, Sngland, telephontcally contacted tie writer on February 14, 1953, regarding the new or revived interest in ""flying saucers."" He stated he did not have any new information to report but he knew of an tneddent that took place several years ago which this Bureau might desire te check. This incident, accordtng to Major Walkera, concerns an article or atory on ""flying saucers"" which appeared in a small newspaper with limited ctrculation located at Jeffersonville, Delaware Township, Sulltvan County, New York. He was unable to recall the name of the newspaper but was certain tt te the only one published in that"
50000	51000	"area. The story appeared 3n\oné of the early 1947 tssues or tn one of the tasues during the last three months of 1946. It wae written by a member of the U0. Se Armed Forces and. of gignificance ts the fact that subsequent tssues' failed to follow tt up by SNe GG. Wd'ES Bg uuy IHLSO 30° id3d's | I€ 4 WOOY 7 ¢m 9419740 carrM--g Clddjffonal -tort-- on w111tng eaucera.- Jlao --gnl/tcan~ la the /act t""4t,t appeared-a --all and pract,oa11v unt-o-n ----pap-r- J/aJor,alk-ratat-- he'- --r-lu reporting thla /or what It aa~ he ~orth. Thobove data-- being furnlah-d to uou./or ~our ln/oraation and ong action ~ou d---rto tat-,n conneot,atherewith, tnoaaucl aa thta Bur-au I- noi conducting anv ln­ ueetlgatlo1&a rela~-,ag to t hcapt,oned miter. Office Memygonargn ° UNITED es GOVERNMENT 1: Ae He Belmont) i?' DATE: March 10, 1953 /Telson -__. Glavia Harbo FLYING SAUCERS Laupblia JOHN BAILEY, INFORMANT John/Bailey called from Bowie, Maryland, at 9:05 PeMey 3/9/55 to advise that he had just seen a flying saucer neak that citye He was vague as to details and nonresponsive as to where he was calling from and as to his residence. When asked where he planned to stay tonight, at least, in order that Air Force might interview him if deemed advisable, Pailey said the writer wanted to know too muck and disconnected. Since no specific information was furnished and stnce the call may have been a prank, the Air Force was not advised. Since no identifying information was obtained, no attempt was made to check Bureau records. 2 sok ce) Pa ""¢, WME 6 Qi Belmont _-__ Cleese. __ Harboe -__ Rosen ___ Laughlin Motes.) = Winterrowd Tele; Rm: - Holloman_-__ Gandy Mareh 12, 1953 ay Washington 25, D. C. Subject: FLYING SAUCERS At 9:05 p.ms on March 9, 1953, an individual giving his name as John Bailey telephamically contacted this Bureau and advised he had just seen a flying saucer near Bowie, Maryland. Mr. Bailey was vague as to amy details in this matter and would not furnish any information concerning his residence or the place from which he was making his telephone call. Wo additional pertinent information in this matter was furnished by iir. Bailey. The above is being furnished to you for your information and assistance in the captioned matter. No investigation is being conducted by this Bureau concerning this matter. hg WH 7 of oy JJILS My 30 Ld ag 5 Ted. TRANSLATION FROM SPANISH Valparaiso, March, 1953 Director of the Federal Bureau of Investigation Washington United States, North America Subject: Individual who may possibly be connected with _/ flying saucers. _ In writing to you who directs the influential Office of Tnvestigation which has"
51000	52000	"international connections, I would like to state the following: 1°-a) TI had the opportunity to read in a ""Chilean"" police magazine, in the section entitled, ""Perfect Escapes,"" the escape of Dr. LINKE (42 years old, widower, who some\time in 1950, in London, was arrested on the 8th floor of the Building of Departments (?). The reason for his detention wes his possible collaboration with VLADIMIR VLASAV in ""divulging to foreign governments English aviation secrets"". ) In his attempt to get away, which occurred between ) and 5 in the morning, a strange thing happened, ""when the police came near the 8th floor, the whole building became dark, the elevators stopped and the telephones and loudspeakers became silent. When the police arrived on the 8th floor with their flash lights, they immediately went off. (Nevertheless, he was arrested at 6 A.M.). b) Dr. LINKE escaped from the Kent Prison (a few days after he was imprisoned) and according to statements of the author of the article, which should be accurate, he did it in the following manner: Between 12 midnight and 2 A.M., in rainy weather, Dr. JULIUS LINKE disappeared under the following circumstances: the electricity, elevators, telephones, and flash lights of the guards would not function. TRANSLATED BY: | XMARY APOSTOL: bad \""' March 12, 1953 fa cat, a _ iG F -BAGR, _ MAR 26 92 According to the article, among other statements of the guards, was the fact that between midnigpt and 2 o'clock rain fell in torrents and for a few moments there was complete darkness because the lights went off. A guard tried to ring the alarm which would set off the siren, and it did not work; he yelled to another guard but did not get an answer, and his voice sounded very ""distant""; although he tried to warn his chiefs personally, he could not run or even walk fast (he had to walk slowly). 2°).-A little before the fall of Berlin, 11the motors of autos and trucks stopped unexpectedly,"" without any apparent explanation; after one hour they succeeded in starting them again. lliring this occasion it was commented that ""something rare occurred in the atmosphere."" 3° - About three months ago I read in a local newsp,JBr about the ""flying saucers,"" with the reservation that perhaps they would be speculating about the flying saucers; however, it is undeniable that they were telling the truth. It stated that, according to the article from a news agency, an officer and his associate who were flying a plane saw a flying saucer."" They followed it, but it, as in previous cases, whirled about and could not be reached. However, the flying saucer new very high and then"
52000	53000	"it began a rapid descent; it stopped a few seconds on the officer's airplane, paralizing the motors of the airplane, (according to statements of the aviators). Later the disk flew very high and was lcs t from view, and the airplane motors began working. Any inference from the above statements - according to my way of t hinking, -- that these facts may appear to be imaginary, is dispelled by the statements of various witnesses on each occasion, and therefore they are 11scientific 11 facts. If on two occasions paralization of electricity occurred, as well as what we may call paralization of vital forces (in the case of the guards), and in said cases 11the interference of one person, 11 Dr. LINKE, is inferred, why could not Dr. LINKE also be connected with the other two cases (2 and 3)? It may be that all this is not in any way related and that the flying saucers are nothing more than what has been given as a scientific explanation, but the 11strange force, 11 about which our ancestors have not spoken to us in history, we cannot deny. I submit for your full consideration all I have said, my only motive being ""human interest for human affairs"" and my desire for the progress of humanity, for a good future full of dignity and cosmic evolution. Without further particulars, I remain S/ FRANCISCO TRONCOSO SILVA Casilla 1857. Valparaiso Chile, South America P. S. Please acknowledge receipt of this letter. hh PaaT.e ee LG TInt = hic 1 == Ba 5 4 ODom akel 2 a i =a ""1 aml 1 Ad Sait oa pe ar 'TF Lraecieran 4 ' > < oye * GLECLILica = a 7 ae Viel: A ey Nad BS es |: a he una .. 2 Fuedo qua todo eato no tenga relacion y qua loo Discos Voladorea no aoan mas qua lo que han oxplicado ciertos cient!f'icoa, pero lo de la 11f'uerza oxtrafia11, que no nos hablan nueatroo antopaaadoa en au hiat.oria, no lo nodomos negar. 11 Dojo a su ontora conaidoracion todo lo dicho, no guiandomo otro ~otivo qua interea hums.no por las cocas hurianaa11 y aapirando uor el o.rmlio progreso do la Htn~nidad, l or un futuro bonigno de dignidad y ovolucion coamica. Sin otro particular, aaluda atenta.:mante a Ud. 1;ota.:- Ruogo a Ud. contoatarrae de ha.bar rocibido la proaonto. 23, 1953 geCORDEL =n, = en <i 4) "" ""a INDEXED UT» Francisco \RroncosoNGilva Castilla 1857 ' Valparatso, Chile Dear Mr. @Proncosos £ want to take this opportunity to thank you for your letter of March 4, 1953. The tnterest which prompted you to make your observations avatiable to me is Sincerely ap-= preciated."
