start	end	text
43000	44000	"outer epace and has taken up the cause or brlhging the tacts or theee people to the:American people. He aa1d 1t 1a a crusade w.h.1:ch he has undertaken becsuae he 1s more or less retired, hia family is grown and gone from home, and he reels he migllt be doing aome good by this,work. PROPERTY OP FBI: - Thia memorandum 1- loaned to you by the BBI. and neither it nor its contentare to be diatr""lbuted outa1de the agency to which loaned. RE: UNIDENTIPIBD 1'LYINO OBJECTS, INVESTIGATIVE socmTY; The major part of hie lecture was devoted to explaining the occurrences in the Bible as they related to the space people. le sa1d that the only mention of God in the Bible 1s 1n the beginning when the universe was being made. 1-Ie said that after that all references are to ""out of the s1cy t or ""out ot heaven."" He aaid that t111s ia due to the fact that man, apace people, wae made by God and that 1n the beginning or the world the space people came to the earth and lef't animals here. These were the pre­ tifatoric animals which enated at a body temperature ot 105 degrees; however, a polar· tilt occurred whereby the poles ahlfted and the tropical cli ates became covered with ice and vice versa. He said that then the space people ~ain put animals on the earth. and this is depicted in the Bible as Noaa~-s Ark. He said that after the polar tilt the temperature to sustain 11re was 98.6 degrees, which wae suitable for space people, so they established a colony and left only males here, intending to bring females at a later date on supply ships. This 18 reflected in ADAM'not having a wife. He said that ADAM waa not an individual but a race or men. Ue said that this race then 1nter­ maor1ed with ""intelligent, upright walking anlmals, 11 which race waa EVE. Then when the space people came back in the supply IShipa they saw what had happened and did not land but ever, since due to the origin of ADAM, 'they have watched over the people on earth. He said that this is recorded 1n the Bible many times, such aa MOSES receiving the Ten commandments. He said the Ten Commandments are the laws or tne space people and men on earth only give them lip service. Also, the manna trom heaven waa bread suppl1ed by the space people. He alao stated that this can be seen trom the native stories auch as the Indiana in America saying that corn and potatoes, unknown 1n Europe, were brought here by a ""flaming oanoe. 11 He said th1a"
44000	45000	"refers to a epace ahip and the Irid.1anahighest torm or transportation was the canoe, ao they l ikened it unto that. He said this can be shown also by the old atoriea ot Winged Chariots and Winged White Horaea, which came f'rom out of' the &lcy'. lie aa1d that JISUS waa born or MARY, who waa a apace person sent here al rea~ pregnant in order to show the earth people the proper way to live. He aa1d the apace people have watched over us thro~ the years and have tried to help ua. He eaid they have sent their agents to the earth and they appear Juat aa we do; however, RKz UNIDDTilfDD l'LYINO OBJECTS, INVBSTIOATIVB SOCIETY; GBOJllB W. VAN TASSBL they have the power to mow your thoughts Ju.at a-.lBSUS did. He said th1a 1a their meana ot communication and many ot the apace people are mute, but they train a certain number ot them to apeak earth la.nguages. He aaid that the apace people here on earth are equipped with a ""cryatal battery"" which generates a magnetic t1eld about them lduch benda light wavea ao that they, the apace people, appear 1nvia1ble. He aaid this hae reaulted 1n ghoat ator1ea auch aa tootatepa, doora o~ning, and other auch phenomena. He atated that the apace people are ow gravely concemed with our atom bomba. He aaid that the exploaiona or these bomba have ~-et the earth '- rotation and, aa 1n the inatance ot the Yrench bomb exploaion 1ri North Atrica, have actually cauaed earthquakes. He said that the ott1c1ala on earth are aware ot thie and thia waa the reason tor the recent Qeo~aical Year 1n order to try to determine Just what can be done. He eaid theae e~loa1ona are torc1ng the eartli toward another polar tilt, Which will endanger all man­ kind. He aaid that the apace people are prepared to evacuate thoae earth people who have abided by the ""Golden Rule0 when the polar tilt occurs, but will leave thereat to pariah. He advised t~t the apace people have contacted the otticiala on earth and have adv1aed them of their concem but thia haa not been made public. He alao aa1d that the radioactive tallout ha1 become extremely dahgerous and ott1c1ala are worried but each power 1a ao greecty or their own power they will not agree to make peace. VAN TASSEL alao apent aome time s-.v1ng that the u. s. Air lforce, ldlo are reapona1ble tor 1nveat1gat1ona on Wl1dentit1ed tly1ng obJecta, haa eurpreaaed 1ntorinat1on; and aa they are re■pQnaible only to the Adm1n1atrat1on, not to the public, aa elected ott1c1ala are, they can get away 111th th1a. He aaid that alao the Air"
45000	46000	force la atra1d that they will be outmoded and disbanded it auch 1n.tormat1on gets out. He aa1d that the Adm1n1atrat1on1e main concern in not making public any 1ntormat1on 1a that the econOD\Y will be RE; UNIDENTIFIED FLYING OBJECTS, ruined, not because of any fear that would be engendered in the public. He said this is due to the number of scilentific discoveries already made and that will be made which are labor saving and of almost permanency so that replacements would not be needed, In summation, VAN TASSEL's speech was on these subjects: ~ » MAble, (2) Atom Bomb detrimental to earth and wniverse. (3) Economy is poor and would collapse under. » ideas brought by space people. Throughout his lecture, VAN TASSEL mentioned only the U. 8S. economy and Government and the JU. S&S. Alr Force. He did refer to the human race numerous times but all references to Government and economy could only be taken as meaning the U. S&S. One question put to him was whether sightings had been made in Russia or China. He answered this by saying sightings had been reported all over the world, but then specifically -* only the U. S., Australia, New Zealand, and New uinea, He also mentioned that he was not advocating or asking for any action on the part of the audience because he said evil has a way of destroying itself. He did say that he felt that the audience, of about 250 persons, were the only intelligent people in Denver and he knew they had not come out of curiosity but because they wanted to do the right thing. He sald that they were above the average in intelligence and when the critical time came, the world would need people such as this to think and guide, An application blank was distributed at the meeting for membership in the Denver society of this organization. ies i Hi! ii ul, sith,: erailek at ai: aie ail ue ie i ae Tih eh i: if i; a si le re ce ie ct il ue oF بية sمة sర్ en Hit ae i He Tiler li i Nubeil: a i ii lib aly } hae i ah ie i tt i! ip iat sti iba ee i Safa zt a Hr fi Si i: Tif te EE. | | a (2) ob ht A is in a i f i i eect (2) Besse pesyle related to cosuweness 3m under th suanation, VAN TASSEL's speech was on these ia i at os + ' ret on i #4 tae a til Ve see tigh at aE if i sé it a tite: mit Pangas ay gia8 be a! i
46000	47000	"a i i iin fe _ cn is ob Hh re iii if i ar a ' ete ' ily tL oa 13 42333 JNIDENTIFIED PLYING OBJECTS, QEORGE W. VAN OO --_-_-cuined, not because of any fear that would be engendered in the public. He gaid this is sue to the mucsber of scientifie digeoveries already wate Ghd that will be sade waich are labor saving 4nd of almos} permanency 66 ene"" replacements would not be needed, In cuamation, VAN TACSEL'S speech wes On tuese subjects: Atom Boab detrimental to carte and wmiverse, Keonosy is poow and would collapse under ideas browgat by space people. Throughout his lecture, VAH TASSEL mentioned only the U. 8. economy and Government and the U, 5, Aiy Force, dié refer to the husan race nustrous tines but all references to Governeent and econcay could only be taken a8 meaning tie U. Se One question put to Sim was whether sigutsngs had been aaée in Russia or China. ie anowerec this by saying signtings ned been Peported all over the world, but then epecifically j -- oly the U. S., Austvalia, New Zealand, and New Gu Gs He aleo mentioned that he was not advocating or esking for any action on tae pars ef the eudienes because he eaid evil has @ way of destroying iteelf, He gid say that he felt that the audience, of about 250 persons, were tne only intelligent people im Denver and be knew they bad not coms out of curiosity but because they wanted te do the right thing. Me said thet they were above the average in intelligen. and ween the critical tine camo, the world woule need people such a8 this to think anc guice An application blank was Gistributec @) tae mee t ing for wmesbership in the Denver society of tnis organigation. FD-36 (Rev. 12-13-5 Date: 5/20/60 ATRMATL TO: Director, FBI: ng FROM: SAC, Detroit (65~2677) JOSEPH PERRY, GRAND BLANC, MICHIGAN - COMPLAINANT ReBulet to Office of Special Investigations, Air Force, dated 4/21/60. _~-Enc losed herewith are 5 copies of a letterhead memo explaining _& telephone call from the ""Detroit Times"" at Detroit, Mich., L to the Flint, Mich., Resident Agency on 5/20/60. It is noted that the Flint RA immediately advised Detroit upon receipt of this call from Reporter JERRY CHIAPPETTA of the ""Netroit Times"". The ASAC in turn immediately contacted JERRY CHIAPPETTA to determine the extent of his inquiry of our RA and it was determined he had merely had a call from DAVE DOWNEY, referred to in letterhead memo, and DOWNEY, by inference, had stated it was his understanding that the FBI Agents in Flint had previously ""snatched"" the 2 photos from"
47000	48000	"JOSEPH PERRY. CHIAPPETTA stated he knew that the FBI did not operate that way and inasmuch as he was doing a research on his morgue files he wanted to clarify this information. CHIAPPETTA's attention was directed to a previous contact by the Detroit Office with the ""Detroit Times"" at the time the incident occurred and it was reiterated to this Reporter that the FBI did not investigate this case and does not eudutec ue a. AY <7 REC- 20 / So | ir /3/- Bureau (Encls. - 5) - = ae Schick oo Bo MAY 21 196u DE 65-2677 cases of this type but that we were called by PERRY concerning this matter inasmuch as PERRY volunteered information to the FBI and asked for our assistance in getting this information to the appropriate agency. It was made very clear to the Reporter that the FBI immediately transmitted these photos to the Office of Special Investigations, Dept. of Air Force, Selfridge AFB, and that Mr. PERRY was advised at the time that the FBI did not examine these photos, neither did we conduct any investigation, but that we did see the appropriate agency was furnished these photos. It is noted that our Flint Agents on subsequent contacts with PERRY, already kn~n to the Bureau, that PERRY fully understands the situation as far as the FBI's position in this matter. Mr. CHIAPPETTA was also advised that when Mr. PERRY turned these photos over to the FBI, he said th~t the Air Force could retain them until they had served the purpose and then he would like them returned to him. This information was made available to the Air Force when the photos were turned over to them. Mr. CHIAPPETTA stated he realized the FBI handled this matter properly in accordance with our established procedure and that he merely wanted to straighten the record so that he did not, by inference, indicate ocher than the facts should he desire to write another story on this matter. Immediately upon receiving information from the Flint RA concerning this matter, the Office of Special Investigations at Selfridge AFB was telephonically contacted by the Detroit Office to alert them to this new inquiry in the event they should receive newspaper inquiry or contact from DAVE DOWNEY, referred to in the letterhead memo. UNITED STATES 'DEPARTMENT OF JUSTICE In Reply, Plewe Refer to Detroit, Michigan File No. May 20, 1960 Unidentified Flying Object; Joseph Perry, Grand Blanc, Michigan - Complainant At 3:58 p.m. on May 20, 1960, Jerry Chiappetta, who advised that he was on the City Desk for the ""Detroit Times"" at Detroit, Michigan, telephoned the Flint, Michigan, Resident Agency and adv~~d that he had just received"
48000	49000	"a telephone call from Dave~wney, who resides in Wayne County, Michigan. Downey reportedly advised the ""Detroit Times"" that he is the District Director of the Aerial Phenomenon Investiga­ tion Society. Downey stated that Joseph~rry, of Grand Blanc, Mic~igan, received a slide from Selfridge Air Force Base, Mt. Clemens, M~higan, on May 3, 1960. This slide is the property of Jo erry, of Grand Blanc, and Perry had claimed this slide confa ed a photograph of the moon and that it showed what appeared to be a flying object somewhere in the vicinity of the moon. Downey said when the Air Force returned the photograph, they gave Perry a letter explaining that what appears to be a flying object in this slide is actually a part of the negative which was not properly developed. Downey reportedly told the ""Detroit Times"" that he does not believe this story as he knows that Joe Perry is very meticulous when he develops pictures; therefore, he feels the slide actually does contain a picture of a flying object and that he intends to obtain this slide and forward it to the Eastman Kodak Company for further analysis. nor conclusions of any kind. It is the property of the Federal Bureau of Investigation, and is a loan to your agency; it and/or its contents are not to be distributed outside your agency. ALL INFORMt~TION CO!lTAlNED. HE~ElN IS UNCt:ASSI FIED -..-~>.....,....,.___ DATE~--~-BY--.-- Gd-ij3~1~- K\ ENCtOSURE UNITED STATES DEPARTME NT OF JUSTICE In Reply, Please Refer to Detroit, Michigan Fik No. May 20, 1960 Unidentified Plying Object; Josepn Perry. Grand Blanc, Michigan - Complainant At 3:58 p.m. on May 20, 1960, Jerry Chiappetta, who advised that he was on the City 'Dealt for the ""Detroit Ti.mean at Detroit. Michitan, telephoned the Flint, Michigan, Resident Agency and advised that be bad just received a telephone call from Dave Downey, who resides in Wa~e County, Michigan. Downey reportedly advised the ""Detroit Times"" that he is the District Director of the Aerial Phenomenon Investiga­ tion Society. Downey stated that Joseph Perry, of Grand Blanc, Michigan, received a slide from Selfridge Air Force Base, Mt. Clemens, Michigan, on Yay 3, 1960. This slide is tho property of Joe Perry, of Grand Blanc, and Perry had claimed this slide contained a photograph of the moon and that it showed what appeared to be a flying object somewhere in the vicinity of the moon. Downey said when tho Air Force returned the photograph, they gave Perry a letter explaining that what appears to be a flying object in this slide is actually a part of the negative which was not properly developed. Downey reportedly told the ""Detroit Times"" that be does not believe this"
49000	50000	"story as he knows that Joe Perry is very meticulous when he develops pictures; therefore, he feels the slide actually does contain a picture of a flying object and that he intends to obtain this slide and forward it to tho Eastman Kodak Company for further analysis. nor conclusions of any kind. It is tho property of the Federal Bureau of Investigation, and is a loan to your agency; it and/or its contents are not to be distributed outside your agency. (AEX =2e72s 2 9 01 GIINVHI Len tt HLEES- CY OPTIONAL FORM NO. 10 Tolson UNITED STATES GOVERNMENT Parsons Belmont -__ Callahan ~ Memorandum casey - MeGuire - TO > A. H. baleen DATE: September 30, 1960 f="" --lrotter WC. Sullivan Ing 'ai FROM: §S, B. Donahoe Jy exass svsject{YNIDENTIFIED FLYING OBJECTS 7 (FLYING SAUCERS) Die At this time there appears to be no necessity for additional instructions for the field or insertion in the FBI Handbook or Manuals relative to flying saucers. Memorandum '10-5-59 pointed out that our policy concerning unidentified flying objects is to conduct no investigation but mrer s7. i refer facts to the Air Force (Bureau Bulletin Number 57, 10-1-47); that SAC Letter Number 38, 3-25-49, reiterated this polic and set out data desired by Air Force to be obtained when complaint received; that SAC Letter Number 83, 8-29-52, a pointed out our policy; that Air Force on 11-12-57 assured that Bureau would be advised of any developments in this field of interest to us; and that there appeared to be no necessity for further instructions to field or insertion in agents' Handbook or Manual of Instructions of our policy relating to flying saucers. During the past twelve months only one complaint regarding flying saucers has been referred to the Bureau. That immediately was turned over to Air Force, both in the field and at the Seat of Government. For your information, There appears to be no necessit for additional instructions for the field or insertion in the FB Handbook or Manuals relative to flying saucers. This matter will again be reviewed on or about 10-1-61; 62-83894 Rac- 5 G2 - a j 4357 / ¢-Yg Sie a 1 - Mr. Belmont jie sas 1 - Mr. Donahoe 4 OcT 5 1960 1 - Mr, Wacks JEW: tp eA 5"" (4) 4) \ eT an 50 OCT 16 15 VN AOVNGICq.934 WY ISS fb ty October 17, 1960 Mr. Alfred\Xigler 2842 West 57th Street Seattle 7, Washington Dear Mr. Zigler: Your letter of October 10, 1960, has been received, and I appreciate the interest which prompted you to write. Iam having one of our Special Agents contact you regarding this matter in the very near"
50000	51000	"future. Je Edgar Hooves 1 - Seattle (sent with let to Seattle) MAILED. St A COMM-FBI: | if 'he Ww) Fad Tolson _____. NOTE: See Letter of same date to SAC, Seattle entitled ""Alfred Zigler, Dae ©Complaint Concerning ""Dr. Stranges."" Deleoach.- =) ""= McGuire HHA: idg Hosensa Tamm - - (4) 1 f Trpter oe 5 WG §: Be a SBR OCT 24 19% Inge et he Gandy iS: MATL. ROOM TELETYPE UNIT rey Retcameiinaeee ublieciiee a Me olson_L q ) his Parsons vans 57th St. [Mir. Belmon Seattle 7, Wasningto October 10, 1960. Personnel Section, U- S- Dep't of Justice, W.C.Sullivan 9th & Pennsylvania, aie, Raw Washington, De Cs» j Mr. Ingram_-___ |; Miss Gandy____ There is a gentleman, a ""Dr."" Stranges, who has published, of caused to be published, a book dealing with-'Flying Saucers"". In public and in private the man infers thet he is a former member of the Federal Bureau of Investigation. This ""Dr ""\Stranges (Doctor of What? -- has never been explained.) is ry careful of hie wording, in speech and in writing, inferring many things, yet doing s0 in a manner that will allow him to deny them, if necessary. He quite skilfully avoids answering directly to direct questions. All of this is done in a manner indicating that he is rather careless of the truth, yet the sort of thing that is pretty hard to pin down. det ""Dr."" Stranges has coupled his ""Flying Saucers"" with a religious theme in such @ manner that he is invited to occupy the pulpit in churenés around the land. les It is my personal opinion that the man is using the churches for his private gain. (Tax free, no doubt.) I am not aware that he has broken the law in eny respect, but from & moral standpoint, he is, I feel, worse than a lawbreaker. He will be coming again to my church in a few weeks, and on the occasion of his other visit told several quite patent lies. If this man is either by law, or morally, a fraud I am | quite opposed to his appearance in my church. if I would appreciate knowing if he is, in truth, a former Sep: of your organization. Sincerely, cet Alfred vigter? \ yes -- i SAC, Seattle October 1 'l, 1960 Director, FBI Enclosed are copies of a letter dated October 10, 1960, which was received frol?' captioned individual and my reply to him, all of which are sell-explanatory. Bureau files contain nothing identifiable with Mr. Zigler. On the basis of information furnished by him, it 1s not possible to identify the ""Dr. stranges"" he is referring to in his correspondence. The possibility exists"
51000	52000	"that he may be identical with Dr. Frank E. Stranges, President, l International Evangelism Crusades, 7847 61E,t reet, Glendale, New Yor!:.. llilce October, 1957, the Bureau has received several communications from Dr...1tranges on the letterhead of the American Evangelistic Association of which he was listed as Vice President. These communications primarily requested informatlon from the Bureau to be used in their monthly publication, ""Vision. '1 Stranges was identified as Vice President of the Baltimore Bible College, as well as Vice President of the American Evangelistic Association. In 1957 a brief inquiry concerning the Baltimore Bible College revealed that the school was organized in that year and had an enroll­ ment of 121 students. R was indicated to be affiliated with the Baltimore Revival I Center, and its principal officers were ministers of the Church of God. Dr. ranges reportedly holds a Doctor of Divinity degree and ls a graduate of LaSalle Law Uli.c University. stranges has been given permission to reprint two of my previousl y..'_, c:i published articles and various Bureau pgblications have been sent to him. n ha~ ~ been necessary to decline several requests from him in the past, including one for -:i an article, a propo&al to make a speech and a request that a Bureau representative be designated to speak before the National Evangelistic Center in Washington? ':""l;:.J:i.. The last two communications received fror hL'n indicate he is President of the = ~ fl - International Evangelism Crusades. Bureau r~ ords do not reflect t'n~ r~ 1?-:;: "",..-Stranges was ever ~n employee of the FBI. ~ / ~,? 3. / / I ~ flJ a.; Tolson~-=== "" I "" ()9 ~ Vo(- ~ 7 ~ §I~:~nE~ures (3) ' OCT 1 I 196(1 I ~~-~ J H~-~ 1'~ct~ t96(y\\Q ' DeL0<1ch -- 6 60 ar1 ~~ x.t.._ ~t:i:e---=..-=.-== Follow-up made for 10-2 - - ~ bi H; tJ, '""""':ii - -( '-""VJ/' t, '{ft'!. ~cf/;',':"" F HHA:ldg (6),, y·',_. ~ILROOM D TELETYPE UNIT D ,,., - - Letter to Seattle Re: Alfred Zigler I desire that you have Mr. Zigler interviewed by a Special Agent in an attempt to determine if the ""Dr. Stranges 0 of Mr. Zigler' s letter ls identical with Dr. Frank E. Stranges. Ascertain also Mr. Zigler's reasons for believing the individual he referred to is giving the impression that he is a former member of the FBI. I would also like to know the date ""Dr. Strange&"" is expected to reappear at Mr. Zigler' s church. Furnish the results of your inquiry to the Bureau by 10-26-60. UNITED STATES GOVE ENT Mohr OPTIONAL FORM NO. 10 oe = Memorandum, ) Sena a, fry / sullivan DATE: LO/ oy, on = Tavel"
52000	53000	"Ingram SUBJECT: Tai IDEA ues Li j ris add itional ifate for the field | insei a gt ty i? ag Pie dae Teves on 257 assured that Bureau wou any developments this aes eld there ap} peared t Field; of our G 12 months Jlying saucers has been received. were wmediately rejfe d to the ifitere Qppears to be or insertion TTT Pa LILES ""OPTIONAL FORM NO. 10 5010-104-91 DIRECTOR, FBI (62-83394) DATE: 10/17/61 Pod SAC, CINCINNATI (100-11671) supycr: Civilian Research, Interplanetary """" Flying Objects, Leonard H.""~Stringfield, Director, Cincinnati, Ohio MISCE Pp peeeUs = _ ANFORMATION CONCERNING jE s AAs ""| RE For che [pr eeeac ton of the Bureau, there is a letterhead memorandum captioned as ab oye relative to information received from LEONARD #1. *STRINGFIELD on September 25, 1961, and on Octooer 2, 1961, by SA GEORGE J. MC QUAID. One copy of letterhead memorandum has been disseminated locally to OSI, Cincinnati, | Ohio. ea For. completion of the Bureau's file concerning matters relating to LEONARD H. STRINGFIELD, 'the following is set forth: A newspaper article captioned. Death and Funerals, b.R. ""PAT,SBRINGFIELD; decorated war hero"", appeared in the Cincinnati Enquirer, a newspaper of Adieag aes ibaa here got in the @reater Cincinnati, Ohio, area, ted June 15, 1960, reflects that LEONARD R. ""pagn ce go ee a much decorated veteran of World War I, and one of the chapter members of Chapter 1 of the disabléd American Yeterans in Cincinnati, died at his home, 2495 Harrison Avenue, at age 62, This article further reflects that one of his sons, LEONARD H, STRINGFIELD, Mariemont, is known nationally for his researches into the study of unidentified flying objects, and holds: views on the-subject which have attracted the attention of théo-Federal Government. The article identified Mr. e 's (2 Bureau (Enc. 5) WS REC- 69 x | Z- Cineinnati = GJM:amt CI 100-11671 Stringfield as an Advertising Executive of the DuBois Chemical Company, and further shows that his ~tudy of reports on flying saucers, however, have convinced him they are from other planets. Additionally, a news article appeared in the Cincinnati Post and Times Star, a daily newspaper of general circulation in the Cincinnati, Ohio, area, under date of June 4, 1960, page 5, captioned, ''Tell Secrets on Saucers, Expert Says 11, which article is set forth verbatim as follows: ""Leonard Stringfield, Cincinnati's flying saucer expert, believes the United States could take the space spotlight away from Russia by opening up secret files on unidentified flying objects. ·, It could be the start of co-oper'-3.tion among all governments of the world,' he says. 'If all governments would pool their information on unidentified flying objects and work in unison on this"
53000	54000	"it would help to ease world tensions.' Stringfield, advertising manager for DuBois Chemicals, Inc., believes the unidentified flying objects are from outer space and that they are controlled by., intelligent beings who are observing earth. 1 1 'I don t believe there is any hostile intent, he said. -r believe they have been using planets in our solar system for bases, even the moon. Astronomers for years have observed shifting spots on the moon. 1 Stringfield said he believes U.S. Air Force secret files contain evidence -or near evidence' that the objects are from outer space, but that officials are afra1d that it would cause panic if released. Foreign governments, too, have such evidence, he said, but are keeping it secret for the same reason. Stringfield, who heads Cincinnati's Unidentified Flying Object Society, became interested ln unidentified flying objects in 1945 while in the Air Force. He sa id he saw a formation of them from a bomber. Since then he has served as a spotter for the Air Defense Command, published a magazine about the objects, and written a book on them. 11 UN. D STATES DEPARTMENT OF l. TICE In Reply, Ple!ue Ref erto Cincinnat i, Ohio Fih No. 100-11671 Oct ober 17, 1961 RE: CIVILIAN RESEARCH, I NTERPLANETARY FLYING OBJECTS, LEONARD H. STRINGFIBLD, Leonard H. Strin gfield, Advertisin g Manager, DuBois Chem~cal Company, Inc. 7th and Broadway,..--­ Cincinnati, Ohio, resid ence, 4412 Gr ove Avenue, v Mariemon t, Cincinnati, Ohio, advised on Septembe r 25, 1961, thctt he is acti ve.1.n uni dentified!'l ying objects r esearc h, that he has publ i shed a bul let i n concern ing these matters, that he is well kno~~ in this field, and that he has wor ked with the Air Defense Command concer ning matt ers r el ating to unidenti fied flying obje cts. Mr. Str ingfield advise d that he recentl y appeared on a television pr ogr am known as Impact News on television station WCPO-TV, Cincinnati, Ohio, appearing on Sunday, Septembe r 10, 1961, at which time he was questlonec by a panel of three members concern ing matters relating to unidentified flying objects. Mr. Str ingfield advised that at approximately anonymous telephone call, being male caller, whose voice he described as fir m, clear, a~d who spoke good Engli sh. The caller rel ated that he had very important information to r el ate to Mr. Stringfie ld, whom he asked for by name in his call, relaving to unidentified flying obje cts. Mr'. Stringfie l d related that the call er T~!<; IS LOANED TO Y..)l r SY Tl~E ~RI, ANf) N~:ITH~~ IT NO< I rs '--=~>~TE=--IT<:'. AR~ TO BG D::3""R13.JTE_'1"
54000	55000	"C,._,T.:31J1:: TH~ AGENCY TO WHl...::H LOANt:D. I - stated in effect, \Ie are ealling all key and responsible people on this matter 11, after the caller had established that he was speaking with~~. Stringfield, which call was placed to Mr'. Stringfield ' s place of employment, mentioned above, telephone GA 1-5100. The caller would not identify himself, and in the phone call alerted Mr. Stringfield to expect, the biggest flury of unidentified flying objects sightings as a result of Russian nuclear explosions in the one hundred megaton range 11 - Mr. Stringfield advised that the caller said to be prepared when confusion begins resulting from these sightings. The caller related that these sightings would be seen between certain dates, and that to the best of Mr'. Stringfield ' s recollection, the caller stated, 11Mark these dates, October 15 to October 19, during which will be the greatest incident in UFO (Unidentified Flying Objects) activity over the years 11 - According to Mr. Stringfield, the caller remarked further, 111111 remain in touch with you, and will call back after the nineteenth 11 - Mr'. Stringfield advised that the caller refused to identify himself, and according to~~. Stringfield seemed to speak intelligently in the message he had to relate to Mr. Stringfield. Mr. Stringfield advised that he was concerned about this telephone call in that if there were any truth in the matter, and if such sightings should occur, that it may cause panic among the populo us in this country, and that further, that the caller seemed to speak very seriously, and there was no indication in the caller's voice or message to indicate that it was a joke or a prank. ~~. Stringfield advised that it is not unusual that he receives telephone calls concerning unidentified objects, inasmuch as he, Stringfield, is authorized to report sightings of unidentified objects to the headquarters, Air Defense Command, at Columbus, Ohio. He stated further that it is not unusual that he might receive such a call inasmuch as he is pub l iclJ known as a per son who is interested in matters relating to unidentified flying objects. Mr. Stringfield advised that he is an advisor to the Nati onal Investigations Committee on aerial phenomena, which committee is located on Connecticut Street, Washington, D.C., Major Donald Keyhoe, Director. Mr. Stringfield noted that the personnel of this committee are made up of civilian personnel. the Cincinnati Office, FBI, Cincinnati, Ohio, that Cincinnati Enquirer, October 1, 1961, on page 1, section E, under the caption, ""Off beat vWashington"", which contained one paragraph, ""Some Defense Department bigwigs are apprehensive that Russia will climax its campaign of intimidation by a spectacular explosion in space - -an immense"
55000	56000	"nuclear blast visible to hundreds of million s of people. These officials believe that the Soviet Union has the capability of setting off such an explosion 200 miles or so above the earth where it could be seen from many countries."" Mr'. Stringfield advised that the above paragraph was printed as a reprint from the Herald Tribune News Service, Washington, D.C., and that this article seemed to tte in well with what the caller had related to Mr. Stringfield in the anonymous telepho:oo call on September 25, 1961, Gov STATES DEPARTMENT ousrice In Reply, Please Refer to Cincinnati, 3961 File 4%90-11671 October L7s 1961 RE: CIVILIAN RESEARCH, INTERPLANETARY FLYING OBJECTS, LEONARD H. STRINGFIELD, Leonard H. Stringfield, Advertising Manager, DuBois Chemical Company, Inc., 7th and Broadway, Cincinnati, Ghio, residence, haic Grove Avenue, Mariemont, Cincinnati, Ohio, advised on September 25, Mr. Stringfield advised that he recently appeared on a television program known as Impact News English. The caller related that he had very important information to relate to Mr. Stringfield, whom he flying objects. Mr. Stringfield related that the caller atated in ettect,""We ar.e calling all lcey and responsible people on thia matter"", after the caller had eatabl1ahed that he waa speaking with Mt-. Stringfield, which call was placed to_.. Str1ngf'1eld'a place ot elJl)loyment, mentioned above, telephone GA 1-5100. The caller would not identity himaelt, and in the phone call alerted Mr. Stringfield to e:iq>ect,""the biggest flury or unidentified flying obJeota a1ght1ngs as a result or Russ~an nuclear explosions in the one hundred megaton range 11 - Mr. Stringfield adviaed that the caller aaid to be prepared when contuaion beg1na resulting trom these aightinga. 'i'he caller related that theae a1gl)t1ngs -would be aeen between certain datea, and that to the best of' Mr. Str1ngf'1eld's recollection, the caller atated,""Yark theae dates, October 15 to october 19, during which will be the greateat incident 1n UFO (Unidentified Plying ObJecta) activity over the years"". According to~. Stringfield, the cal.ler remarked further, ""I'll rema.1.n in touch with;you, and will call back atter the nineteenth 11 - Mr. Str1ngt1el'1 adv1aed that the caller refused to identity himself 1 and according to Mt-: Stringfield seemed to speak intelligently in the message he had to relate to Ml-. · Stringfield. · Mr~ -Stringtield adviaed that he waa concerned about th1a telephone call 1n that 1f there were any truth 1n the matter, and it auch sightings should occur,; · that it may caup panic among the populou- 1n thi1 country, and that ·turther;that the caller 'seemed to -~-ak very serioualy, ·and there was no ind1cat1on in the caller-a voice or·· mea ■age to 1nd1oate that it-was a Joke or a prank. - Mr. Stringfield advised that it 1a not"
